room_index,room_dim,mic_region,z_slice,t60,source_position
161,"[10.32, 6.68, 3.72]","[[3.85, 4.85], [0.63, 1.63]]",0.96,0.48633976590864525,"[4.943977690151675, 5.043993592506659, 2.0193179943407102]"
162,"[11.21, 9.45, 3.77]","[[8.84, 9.84], [0.52, 1.52]]",1.63,0.5363584805406076,"[2.06716358851577, 7.286795070673738, 1.5271572204435095]"
163,"[8.09, 10.26, 3.37]","[[2.08, 3.08], [0.81, 1.81]]",0.55,0.4961487036474461,"[7.0422594528924325, 8.807274707823968, 0.5169098770376527]"
164,"[11.72, 11.21, 3.42]","[[1.08, 2.08], [9.16, 10.16]]",1.12,0.5496654258866268,"[11.047829249313924, 4.930957397545809, 1.6758410728303845]"
165,"[10.03, 10.9, 4.05]","[[6.35, 7.35], [1.75, 2.75]]",1.89,0.5480074380856848,"[5.715128863468472, 3.22738908922134, 1.7030441422590499]"
166,"[7.89, 11.33, 3.28]","[[0.79, 1.79], [2.56, 3.56]]",2.75,0.5014669967639692,"[7.205723724436609, 10.030189862373751, 2.2172602296421835]"
167,"[9.1, 8.63, 3.47]","[[5.28, 6.28], [6.65, 7.65]]",1.2,0.493199232335066,"[4.675877951675017, 2.032779267516297, 2.6384350758272532]"
168,"[10.54, 7.55, 4.24]","[[7.43, 8.43], [1.16, 2.16]]",3.14,0.5173198889655967,"[9.381266255627585, 3.474474089416732, 3.042948339452471]"
169,"[9.32, 10.83, 3.67]","[[3.42, 4.42], [6.83, 7.83]]",2.45,0.5278647126401617,"[2.6379830509904543, 7.525716605927845, 2.1929461412975906]"
170,"[11.94, 8.09, 3.62]","[[7.3, 8.3], [4.59, 5.59]]",1.28,0.521351968924085,"[4.094900171070972, 5.934873776303744, 2.309950763113288]"
171,"[7.1, 11.66, 4.18]","[[5.51, 6.51], [2.99, 3.99]]",1.23,0.5201746270384475,"[2.078552197849671, 2.9875545310491667, 2.30794974546282]"
172,"[11.31, 9.17, 3.84]","[[5.9, 6.9], [1.61, 2.61]]",1.66,0.5360424228903818,"[7.990270400639854, 5.869621918382768, 1.3533906630894212]"
173,"[10.74, 9.4, 4.4]","[[4.89, 5.89], [5.17, 6.17]]",0.77,0.5483720509768499,"[8.867131039030438, 4.440979143948026, 3.8817652792964923]"
174,"[10.88, 8.2, 4.27]","[[3.12, 4.12], [3.4, 4.4]]",0.65,0.5310263619204344,"[8.454421812222307, 6.29596786365827, 2.853292720629466]"
175,"[8.46, 8.5, 3.74]","[[3.7, 4.7], [2.81, 3.81]]",3.12,0.49171183164798715,"[4.048084498983512, 5.571526933902743, 2.4263776371145647]"
176,"[11.07, 11.64, 3.22]","[[3.24, 4.24], [0.77, 1.77]]",0.94,0.5406686829509901,"[9.608403868109244, 10.716756559315773, 1.7437578979667616]"
177,"[10.38, 10.51, 3.7]","[[3.5, 4.5], [2.38, 3.38]]",0.73,0.5375604663379959,"[4.472133976899006, 9.363247672056362, 1.0824499583224751]"
178,"[9.17, 11.17, 3.54]","[[0.75, 1.75], [3.62, 4.62]]",2.73,0.5254507004109686,"[2.595880834140914, 9.829226988112813, 2.9594248452161263]"
179,"[9.08, 10.1, 4.34]","[[1.94, 2.94], [3.74, 4.74]]",1.27,0.535973207472222,"[1.8492905120637568, 1.0276585266572345, 2.220206970792435]"
180,"[8.49, 11.9, 4.1]","[[4.85, 5.85], [9.23, 10.23]]",2.14,0.5404820121726169,"[7.5782058186752135, 6.537580951708055, 2.5254942905214794]"
181,"[9.73, 8.0, 3.52]","[[5.75, 6.75], [4.75, 5.75]]",1.85,0.4938138275919909,"[7.153814538264624, 2.740630829640427, 2.9795960124455494]"
182,"[10.2, 10.68, 3.34]","[[6.0, 7.0], [3.15, 4.15]]",2.63,0.5258386517291651,"[4.664760276699039, 9.637136050474332, 1.1450010719334722]"
183,"[8.85, 11.73, 4.38]","[[1.95, 2.95], [3.44, 4.44]]",2.52,0.5510060022625382,"[0.8750308875629135, 1.4295570289823056, 0.8095817739726081]"
184,"[8.94, 9.46, 3.17]","[[1.93, 2.93], [6.42, 7.42]]",1.18,0.4913548585280201,"[3.5053257739082757, 8.839744891001088, 1.4791737220673364]"
185,"[10.26, 10.24, 4.49]","[[3.26, 4.26], [3.09, 4.09]]",0.88,0.5551603511889225,"[9.004850592753973, 8.803865084906759, 0.7277361812488508]"
186,"[7.97, 10.86, 3.9]","[[2.29, 3.29], [5.2, 6.2]]",2.75,0.5173717159556144,"[3.6064149473956735, 10.214800889056386, 1.1244471744353648]"
187,"[10.44, 7.1, 4.11]","[[4.73, 5.73], [5.14, 6.14]]",0.63,0.5057881740079608,"[8.11916953840405, 6.225404640743858, 3.2207189041690296]"
188,"[8.4, 10.43, 3.22]","[[3.73, 4.73], [1.23, 2.23]]",0.82,0.4971090612079033,"[0.5121492142678282, 7.000982629034979, 0.7438970418427857]"
189,"[11.4, 9.86, 4.1]","[[1.55, 2.55], [0.8, 1.8]]",2.21,0.552527061979329,"[2.7775589319178096, 3.3754794688193464, 2.676578406921577]"
190,"[10.89, 11.17, 2.58]","[[4.49, 5.49], [1.47, 2.47]]",0.64,0.5091421972969997,"[3.4256086397665966, 8.550702689172669, 1.8580131491456553]"
191,"[11.41, 8.75, 3.66]","[[7.41, 8.41], [3.08, 4.08]]",1.01,0.5263214435370841,"[6.904892075156099, 1.1972380984909639, 2.175803838043883]"
192,"[11.05, 8.47, 4.16]","[[3.36, 4.36], [6.35, 7.35]]",1.73,0.5334881449344306,"[1.3355697835967932, 3.9911056815466326, 2.6338505365289553]"
193,"[10.68, 8.18, 3.17]","[[0.92, 1.92], [2.67, 3.67]]",2.64,0.4950197928312192,"[4.053852995396063, 0.6286141348605161, 1.7397054034295716]"
194,"[11.07, 10.54, 3.59]","[[5.46, 6.46], [6.71, 7.71]]",1.82,0.5417414968867281,"[0.8140065002689414, 2.6639510831946795, 0.5419651658938659]"
195,"[11.53, 6.54, 3.86]","[[7.8, 8.8], [3.55, 4.55]]",2.51,0.5006385336755875,"[6.329596953909491, 5.660986472255999, 1.4676540981499162]"
196,"[7.04, 9.38, 4.37]","[[3.55, 4.55], [5.87, 6.87]]",2.39,0.4996668029678156,"[1.3652162832410526, 2.96924469523416, 2.4206578113855386]"
197,"[8.69, 11.25, 3.96]","[[4.98, 5.98], [7.79, 8.79]]",0.97,0.5328455460536056,"[6.1447215324179965, 4.705641613052123, 1.359927552070714]"
198,"[11.72, 7.72, 4.08]","[[4.11, 5.11], [4.99, 5.99]]",0.87,0.5274733195279989,"[5.733143793365604, 2.8184601483523775, 2.041688121844188]"
199,"[8.62, 9.09, 4.26]","[[2.96, 3.96], [4.62, 5.62]]",2.83,0.5161049945188437,"[3.7153994139938273, 8.040597486649792, 1.368743959772213]"
200,"[7.12, 8.89, 4.11]","[[4.06, 5.06], [6.84, 7.84]]",1.39,0.48795812988561615,"[1.3860780451465653, 1.2258173407969664, 3.48951504785185]"
201,"[6.4, 11.3, 3.78]","[[4.89, 5.89], [7.57, 8.57]]",0.69,0.4935550564991784,"[5.396595085577719, 9.291182026197124, 2.247246268123977]"
202,"[10.36, 7.94, 3.32]","[[1.4, 2.4], [3.93, 4.93]]",1.03,0.4934427688004901,"[8.50384101155154, 6.363678763712905, 2.5305699503074885]"
203,"[10.73, 6.83, 4.1]","[[2.9, 3.9], [3.37, 4.37]]",3.38,0.504229113415477,"[6.294363890745447, 2.025778432584111, 0.7732427190895218]"
204,"[11.06, 9.29, 4.32]","[[2.7, 3.7], [1.15, 2.15]]",2.64,0.5482861928220807,"[8.52713884311538, 4.938804174262661, 3.331793413122455]"
205,"[8.62, 7.88, 3.7]","[[5.38, 6.38], [2.48, 3.48]]",2.71,0.4840611539191284,"[5.866097407004427, 2.4729628861770805, 2.2097700934016604]"
206,"[9.5, 9.68, 3.96]","[[3.81, 4.81], [6.24, 7.24]]",1.46,0.525936478615916,"[8.486137454183396, 7.4352201153072945, 2.5514950971308896]"
207,"[10.58, 6.8, 3.87]","[[3.33, 4.33], [2.31, 3.31]]",2.68,0.4956234418103218,"[2.6326414820731734, 5.096068196645055, 2.3481989790372166]"
208,"[9.68, 8.94, 4.36]","[[1.05, 2.05], [3.73, 4.73]]",2.33,0.5299418349969534,"[6.361341106359141, 5.249123599815647, 1.1279090455320147]"
209,"[11.07, 7.41, 4.1]","[[2.59, 3.59], [4.06, 5.06]]",2.77,0.5169549182502244,"[8.319438432635437, 5.934667768494127, 0.7790543052614269]"
210,"[9.32, 9.16, 3.7]","[[4.07, 5.07], [6.79, 7.79]]",1.55,0.5098734086230949,"[8.1335572083931, 7.187685970254339, 1.4114920808500215]"
211,"[10.57, 9.45, 4.12]","[[2.57, 3.57], [1.41, 2.41]]",3.47,0.5397450430809542,"[0.6699895506002662, 5.333030717308147, 2.2689627730994806]"
212,"[11.75, 6.07, 4.25]","[[8.38, 9.38], [1.26, 2.26]]",0.81,0.5052200268106642,"[9.122373211759363, 4.451160204531012, 1.7532224262655118]"
213,"[9.02, 9.61, 3.5]","[[5.74, 6.74], [7.64, 8.64]]",1.15,0.5053194720857983,"[3.7768765697508, 5.032298556220241, 2.781290228508755]"
214,"[10.23, 8.84, 2.77]","[[6.25, 7.25], [4.64, 5.64]]",1.76,0.4836899936253173,"[0.9909498676893257, 5.924777217036361, 1.283215363232946]"
215,"[7.75, 10.23, 3.33]","[[3.01, 4.01], [5.33, 6.33]]",0.73,0.4896216081284456,"[5.535698505603413, 5.802399871586359, 0.741617881547874]"
216,"[7.72, 9.7, 3.56]","[[2.43, 3.43], [1.35, 2.35]]",2.11,0.4907181484694626,"[4.439822955436188, 3.96211516907362, 1.7635991853199149]"
217,"[7.09, 10.62, 3.75]","[[4.32, 5.32], [3.03, 4.03]]",2.14,0.4972085251106213,"[2.733831501702445, 6.92074252765944, 0.9529442080288413]"
218,"[11.67, 6.08, 3.97]","[[7.78, 8.78], [3.76, 4.76]]",1.87,0.49693888494111726,"[11.057769386310468, 4.670289921015341, 1.8600707997151247]"
219,"[9.77, 8.37, 3.76]","[[4.63, 5.63], [5.63, 6.63]]",2.24,0.5068300453263204,"[0.6823524449022059, 6.135369690149371, 1.2813143989106313]"
220,"[10.4, 9.98, 4.44]","[[4.86, 5.86], [0.65, 1.65]]",1.49,0.5525221811822005,"[8.01986383269194, 4.695776967175086, 3.866864995243661]"
221,"[7.69, 8.06, 4.04]","[[6.07, 7.07], [3.4, 4.4]]",0.94,0.4836471141464529,"[0.5089039194939394, 4.74054083471127, 3.103690852735862]"
222,"[11.31, 7.71, 3.32]","[[6.48, 7.48], [0.58, 1.58]]",2.43,0.5000303173369166,"[1.4706981295276693, 2.1950278697282233, 2.6222116074436825]"
223,"[7.74, 10.41, 3.56]","[[1.11, 2.11], [3.8, 4.8]]",0.93,0.49898683892323903,"[5.034155743145363, 5.438653997597033, 0.6617462710612068]"
224,"[9.34, 10.14, 2.86]","[[2.53, 3.53], [0.71, 1.71]]",1.56,0.49251522473267795,"[5.324430648899947, 6.6993490852650766, 0.6857617575612104]"
225,"[11.0, 8.2, 2.85]","[[7.82, 8.82], [2.03, 3.03]]",2.24,0.48661336336311745,"[9.63320576220367, 4.0752099833323, 1.8873055436852115]"
226,"[11.45, 10.58, 3.03]","[[9.5, 10.5], [1.34, 2.34]]",0.7,0.5268307835481185,"[9.737321250939086, 2.400335819624962, 2.4210573605409067]"
227,"[8.7, 9.55, 3.8]","[[3.37, 4.37], [1.68, 2.68]]",0.61,0.5098196174129854,"[1.7942890558179385, 7.829347523643197, 1.8375563134308213]"
228,"[10.99, 8.41, 3.39]","[[3.81, 4.81], [3.82, 4.82]]",1.23,0.5089582804703661,"[6.369268447901286, 6.8607909015577455, 1.4160789439390347]"
229,"[9.67, 8.65, 3.58]","[[7.61, 8.61], [0.78, 1.78]]",1.52,0.5038446581298395,"[6.987348816672337, 1.9956668526189472, 2.178885499329355]"
230,"[11.41, 7.84, 2.88]","[[1.93, 2.93], [5.9, 6.9]]",1.33,0.4868584906640898,"[5.747863707646194, 0.9592479853238058, 1.9129783952879975]"
231,"[11.38, 9.76, 3.04]","[[1.64, 2.64], [5.62, 6.62]]",0.7,0.5174010724669694,"[8.150402266459448, 2.2240790777123967, 2.4012468267041966]"
232,"[8.81, 9.69, 3.17]","[[2.29, 3.29], [6.15, 7.15]]",1.53,0.4924133263969469,"[2.2992608822996172, 0.6145402506749247, 1.7376178656188086]"
233,"[11.54, 10.24, 2.54]","[[4.49, 5.49], [2.81, 3.81]]",2.0,0.5041082653406603,"[1.0982958118152648, 8.913195043960679, 1.7534859243567706]"
234,"[6.54, 10.55, 4.49]","[[3.93, 4.93], [2.04, 3.04]]",3.27,0.5076799027299385,"[4.610760043050321, 4.946357620467125, 0.5838103464264259]"
235,"[10.42, 8.85, 3.68]","[[0.97, 1.97], [0.64, 1.64]]",3.09,0.5179712901670607,"[2.8971708283610247, 0.854878416229835, 1.1285999431758515]"
236,"[8.37, 11.41, 4.3]","[[0.52, 1.52], [2.51, 3.51]]",1.35,0.5395046850776759,"[0.5113110428293135, 1.7378430161281775, 3.036270471281016]"
237,"[7.26, 11.99, 4.12]","[[3.72, 4.72], [5.37, 6.37]]",1.31,0.52420978515634,"[6.290335541096061, 0.584356577311303, 0.9350030322960101]"
238,"[6.85, 11.61, 3.26]","[[3.93, 4.93], [7.85, 8.85]]",0.57,0.48757250173772393,"[2.884719389074534, 10.091022921869586, 0.9951178540412899]"
239,"[11.12, 11.1, 2.97]","[[5.44, 6.44], [1.04, 2.04]]",1.54,0.5266878959909762,"[5.865278422829264, 8.640274685056285, 1.662283838583729]"
240,"[7.9, 9.95, 3.81]","[[1.98, 2.98], [0.95, 1.95]]",2.88,0.5038575384050644,"[1.7143196248538326, 5.215095330664178, 1.179141468177929]"
241,"[8.97, 10.53, 2.76]","[[6.35, 7.35], [5.29, 6.29]]",2.15,0.488193773036647,"[1.9910989327285036, 9.166376410685375, 1.3523234063564964]"
242,"[7.65, 10.2, 3.65]","[[4.44, 5.44], [5.34, 6.34]]",2.31,0.4981841625567226,"[7.004981659986507, 4.8463555468609725, 2.9117681883837516]"
243,"[7.91, 8.92, 3.6]","[[2.89, 3.89], [6.4, 7.4]]",1.59,0.4852593980466826,"[6.464607371951796, 2.5297036387684844, 1.0786858792288339]"
244,"[11.61, 11.25, 3.0]","[[2.47, 3.47], [7.36, 8.36]]",2.39,0.5342075591954606,"[4.625310665769826, 2.5243918493996813, 1.1147363082075206]"
245,"[9.78, 10.73, 4.3]","[[3.99, 4.99], [8.25, 9.25]]",1.64,0.5501458284066161,"[6.331550680823998, 3.6790763601096326, 2.8608077458594643]"
246,"[8.23, 11.71, 2.9]","[[0.89, 1.89], [6.56, 7.56]]",1.69,0.4960522293277331,"[0.5514950813082988, 4.868019628399852, 1.1319669306543267]"
247,"[10.91, 6.7, 4.12]","[[1.8, 2.8], [3.93, 4.93]]",0.66,0.5044871600237987,"[3.198661497713552, 1.421471804898838, 3.0083758575038098]"
248,"[10.45, 9.34, 3.73]","[[3.83, 4.83], [1.38, 2.38]]",0.78,0.525904719606322,"[3.0908095542367873, 3.024046702918432, 2.8832370796760856]"
249,"[11.88, 6.55, 3.49]","[[10.33, 11.33], [4.93, 5.93]]",0.76,0.4928096235749958,"[7.123757906876092, 4.654275318625215, 1.3346601654579682]"
250,"[10.7, 6.31, 3.93]","[[2.52, 3.52], [3.99, 4.99]]",1.22,0.49018947869924034,"[8.977225166952728, 2.309052397573611, 3.3088659367671847]"
251,"[9.47, 8.45, 3.75]","[[3.66, 4.66], [6.1, 7.1]]",0.68,0.504081868476978,"[8.224302401293379, 5.256758484587059, 1.9381203455797011]"
252,"[8.85, 9.67, 4.19]","[[0.76, 1.76], [3.64, 4.64]]",2.07,0.5241917796142518,"[3.965679860014024, 8.674262902785625, 1.3886623962691083]"
253,"[11.33, 10.76, 4.06]","[[5.38, 6.38], [6.72, 7.72]]",3.5,0.5605877358404501,"[6.586872892824152, 6.931473660479134, 2.16033185718386]"
254,"[7.5, 11.89, 4.42]","[[1.62, 2.62], [6.44, 7.44]]",2.05,0.5348730007134657,"[1.8835559080909503, 6.066873874587677, 3.5548577899344935]"
255,"[8.76, 8.89, 3.79]","[[4.06, 5.06], [1.52, 2.52]]",2.69,0.5022117200476554,"[6.550243264436996, 3.949296117518909, 1.611495052755568]"
256,"[8.29, 10.99, 4.28]","[[1.21, 2.21], [7.36, 8.36]]",2.59,0.5336589579166033,"[2.139472011536972, 6.730842124071112, 2.6549361921113364]"
257,"[9.38, 7.17, 4.19]","[[6.73, 7.73], [5.52, 6.52]]",1.04,0.4969833644234216,"[2.6048778280488563, 6.047879421567141, 3.0621293135116483]"
258,"[11.27, 8.04, 3.47]","[[5.61, 6.61], [3.83, 4.83]]",1.17,0.5093524542922122,"[0.5159118791644273, 2.3290568066100095, 2.1803391134668484]"
259,"[8.83, 11.88, 2.66]","[[7.27, 8.27], [2.89, 3.89]]",0.56,0.4958712830219907,"[7.276098604667074, 1.6488410131149684, 0.6028657798743688]"
260,"[10.35, 11.41, 3.1]","[[5.04, 6.04], [8.73, 9.73]]",0.63,0.5265327988918101,"[3.0388495565184357, 5.1588467262808955, 1.9559269483141515]"
261,"[10.37, 10.43, 3.83]","[[2.05, 3.05], [2.92, 3.92]]",2.88,0.5404880780838907,"[8.951989646170698, 6.406610791387471, 2.2346568950872086]"
262,"[8.42, 11.35, 2.62]","[[2.37, 3.37], [6.36, 7.36]]",1.64,0.4836384035306195,"[4.598177824637277, 3.4756833233195255, 0.836518491102054]"
263,"[10.62, 9.61, 4.01]","[[1.78, 2.78], [1.88, 2.88]]",2.06,0.5391179920288862,"[3.3504650100264786, 4.809566568224458, 1.6641784370721533]"
264,"[9.86, 8.79, 3.08]","[[5.42, 6.42], [0.57, 1.57]]",2.07,0.49086829169401114,"[2.637635416672391, 3.7298191872051674, 1.6045665042570951]"
265,"[7.75, 9.16, 3.87]","[[3.63, 4.63], [3.58, 4.58]]",2.78,0.4941161167101987,"[4.929044397305468, 3.791952986955153, 2.589371617179346]"
266,"[7.92, 11.76, 3.65]","[[1.18, 2.18], [2.09, 3.09]]",2.34,0.5181705956243828,"[2.824803008668764, 3.254007133376969, 0.6072965008655788]"
267,"[8.36, 8.62, 3.97]","[[3.4, 4.4], [4.74, 5.74]]",0.89,0.49869105300697947,"[1.7043201376158523, 5.83633940378351, 3.385091861476488]"
268,"[10.81, 9.87, 2.5]","[[6.08, 7.08], [0.92, 1.92]]",1.87,0.490781542376696,"[4.8984937901262215, 8.958112497039775, 1.624240884589757]"
269,"[11.68, 9.18, 4.18]","[[8.01, 9.01], [5.8, 6.8]]",1.14,0.5493800694956912,"[9.572398209134551, 0.7609376325025076, 1.3145453189192757]"
270,"[10.66, 11.61, 3.67]","[[7.78, 8.78], [5.15, 6.15]]",1.7,0.5508864270571163,"[5.138963671026212, 3.4408310955092296, 2.752432952859513]"
271,"[10.84, 11.62, 3.63]","[[4.73, 5.73], [2.96, 3.96]]",1.23,0.5516369291761261,"[6.5127257052623175, 9.966716073488662, 1.5812333999889585]"
272,"[11.24, 8.54, 4.1]","[[3.0, 4.0], [0.93, 1.93]]",0.72,0.5347020900468635,"[9.713784735874412, 0.8679112420012574, 3.209498667725275]"
273,"[10.42, 10.89, 2.6]","[[5.55, 6.55], [6.19, 7.19]]",0.52,0.5021659261394257,"[2.406387702623017, 7.200244332873257, 1.5599192263284773]"
274,"[8.64, 11.79, 4.43]","[[5.21, 6.21], [4.42, 5.42]]",3.35,0.5501521311872335,"[0.7316280238715526, 8.80858888814693, 3.7894541771532846]"
275,"[11.82, 10.52, 3.48]","[[1.39, 2.39], [3.9, 4.9]]",1.17,0.5454152396804798,"[1.5818434560696497, 2.3134757917681608, 0.6471317892424377]"
276,"[7.79, 10.8, 3.78]","[[1.69, 2.69], [1.25, 2.25]]",3.11,0.5106377833791522,"[2.2533759417047543, 3.073134934554108, 2.021200987328105]"
277,"[11.28, 6.12, 4.11]","[[4.3, 5.3], [0.69, 1.69]]",1.79,0.497754609353928,"[3.972097747371558, 2.4996229936408305, 3.510561867519699]"
278,"[10.43, 11.54, 2.92]","[[8.27, 9.27], [4.29, 5.29]]",0.79,0.521926971860612,"[4.597911900475086, 7.901924206316854, 2.210418325880151]"
279,"[8.18, 10.07, 4.1]","[[1.55, 2.55], [6.7, 7.7]]",1.92,0.517427324045616,"[7.549388299394682, 4.536394099230925, 3.446015078530263]"
280,"[9.74, 8.97, 3.78]","[[4.94, 5.94], [0.92, 1.92]]",2.21,0.5148992319375826,"[7.115110199692912, 6.916161097328018, 2.32985425184805]"
281,"[11.61, 9.06, 4.0]","[[2.25, 3.25], [6.3, 7.3]]",0.63,0.5422453062732708,"[6.9320998916980425, 3.0538108757273426, 3.1169504603850307]"
282,"[8.34, 11.42, 4.46]","[[3.08, 4.08], [5.9, 6.9]]",2.53,0.5433234234475245,"[5.2795329389448336, 4.161771614415967, 2.804556768927316]"
283,"[11.45, 10.33, 3.73]","[[9.93, 10.93], [8.78, 9.78]]",3.07,0.5475998064010958,"[8.690515056293483, 3.7891094584118963, 0.9216168095409817]"
284,"[10.15, 10.76, 3.82]","[[4.3, 5.3], [8.28, 9.28]]",1.89,0.5412888358877408,"[7.423644093312276, 2.2605480850793414, 3.2193268414452385]"
285,"[9.49, 7.69, 4.48]","[[4.01, 5.01], [2.01, 3.01]]",2.79,0.5137623472189856,"[1.36079285856212, 6.577352143542232, 3.9651743217683166]"
286,"[8.43, 6.64, 4.49]","[[6.66, 7.66], [1.32, 2.32]]",1.34,0.48406291869898166,"[5.493984393507258, 3.8337877891713026, 3.2729111637254924]"
287,"[9.7, 10.96, 3.59]","[[3.37, 4.37], [7.94, 8.94]]",0.73,0.5312359516181578,"[2.1678792945435914, 4.635972519474477, 2.851933047810369]"
288,"[8.03, 10.92, 4.43]","[[5.74, 6.74], [5.21, 6.21]]",2.54,0.5332288965663219,"[4.847614322897269, 5.247328883903099, 0.6981522615348517]"
289,"[9.92, 10.88, 4.25]","[[6.65, 7.65], [6.65, 7.65]]",2.8,0.5519976693673293,"[7.52572668008598, 8.467775165419152, 3.3340145513464963]"
290,"[10.72, 7.27, 3.87]","[[4.03, 5.03], [2.51, 3.51]]",3.15,0.5046544419210222,"[7.802974547969085, 1.0928085427815855, 1.4026204302183571]"
291,"[9.97, 11.61, 4.01]","[[4.6, 5.6], [1.77, 2.77]]",0.63,0.5533346551743071,"[8.077083683285997, 2.9407663333044884, 1.7236897838607053]"
292,"[7.49, 11.09, 4.15]","[[2.37, 3.37], [7.58, 8.58]]",1.55,0.519739979745787,"[4.7739471510755624, 5.974730413156519, 1.9092748934828254]"
293,"[11.76, 9.07, 2.68]","[[5.08, 6.08], [1.37, 2.37]]",0.98,0.49859884473554106,"[1.5408877178817038, 7.262241858835722, 0.6448780692076195]"
294,"[11.6, 7.44, 3.85]","[[9.4, 10.4], [0.61, 1.61]]",0.55,0.5155878301131375,"[1.288144685089553, 3.005387093013251, 1.3599282427176802]"
295,"[11.92, 10.88, 3.14]","[[9.55, 10.55], [2.26, 3.26]]",1.4,0.5385570476982944,"[0.7843371106652717, 9.394786093862072, 1.9309349221895997]"
296,"[10.3, 8.5, 3.99]","[[8.11, 9.11], [5.31, 6.31]]",1.69,0.5212395519876154,"[4.159144924444403, 7.833290750648298, 1.3504886761595813]"
297,"[10.85, 10.77, 3.03]","[[4.29, 5.29], [8.96, 9.96]]",2.07,0.5227628981960571,"[5.104805278165679, 0.8729491256086261, 2.292667539192066]"
298,"[10.13, 6.51, 4.43]","[[6.85, 7.85], [2.01, 3.01]]",3.06,0.5010544816394009,"[0.9677873726016114, 0.793975845870285, 2.6416918684160473]"
299,"[10.67, 11.36, 3.17]","[[7.6, 8.6], [6.37, 7.37]]",0.82,0.5319965233844776,"[5.219213846305468, 1.9051586845170407, 1.7860533523977191]"
300,"[10.94, 11.47, 3.02]","[[4.97, 5.97], [9.54, 10.54]]",0.77,0.5304327975425159,"[3.1660184214956018, 9.61127645974197, 1.477365889332166]"
301,"[10.25, 9.96, 3.14]","[[6.11, 7.11], [7.64, 8.64]]",0.69,0.5115373414910586,"[4.221879930644407, 1.9813386651373026, 1.946958618469576]"
302,"[7.38, 10.17, 4.46]","[[1.2, 2.2], [4.63, 5.63]]",1.1,0.5164251650990613,"[4.000951962677586, 4.136959517668247, 2.5217747448520567]"
303,"[11.9, 8.57, 3.57]","[[2.91, 3.91], [5.81, 6.81]]",2.94,0.5259109598512598,"[4.683292082727399, 4.230250403606645, 1.5247304992984536]"
304,"[9.09, 11.07, 3.79]","[[1.72, 2.72], [4.26, 5.26]]",2.98,0.5311511856578782,"[4.988733328577647, 2.765449515903729, 1.8433571676456055]"
305,"[6.86, 11.39, 4.1]","[[2.45, 3.45], [4.12, 5.12]]",2.17,0.5114642410914528,"[1.3180450325263944, 1.6683103777806214, 3.4643324251485894]"
306,"[11.32, 6.82, 3.33]","[[5.98, 6.98], [0.79, 1.79]]",1.79,0.4866195091039134,"[0.5347413869814778, 4.466420325234569, 2.717628693593975]"
307,"[10.66, 10.87, 4.02]","[[5.39, 6.39], [3.77, 4.77]]",1.96,0.5537353284839427,"[9.699997956048547, 9.133268985921324, 1.8261789056612316]"
308,"[9.06, 8.76, 3.77]","[[3.54, 4.54], [5.72, 6.72]]",2.63,0.5037531500531786,"[1.4805714919617425, 4.646952761335602, 1.492600472691936]"
309,"[7.64, 8.98, 4.48]","[[3.53, 4.53], [1.06, 2.06]]",2.18,0.5067884044026959,"[3.6242150034290015, 4.048985190119999, 1.757771616420091]"
310,"[8.69, 9.57, 4.28]","[[6.75, 7.75], [5.6, 6.6]]",2.93,0.5233576256420573,"[3.9858031124450677, 4.064374543108067, 0.9355922677151678]"
311,"[10.59, 6.63, 3.83]","[[8.07, 9.07], [1.76, 2.76]]",2.16,0.4916981482450291,"[8.505701240946513, 5.421975259873434, 1.1559900583437186]"
312,"[10.62, 6.69, 4.16]","[[8.93, 9.93], [1.67, 2.67]]",1.12,0.5023674309364042,"[5.724686478213781, 0.5156771015888525, 1.4576790230353385]"
313,"[9.41, 7.56, 4.39]","[[7.23, 8.23], [4.47, 5.47]]",2.52,0.508589744184352,"[7.662826879410994, 5.153337492004624, 3.626757915515102]"
314,"[9.28, 10.37, 4.08]","[[3.39, 4.39], [5.69, 6.69]]",1.02,0.5344365928814235,"[2.4090772795203526, 8.943200481091166, 1.138014007173952]"
315,"[11.55, 7.98, 4.05]","[[0.89, 1.89], [6.42, 7.42]]",1.86,0.5287303736863259,"[1.9030669633555133, 3.474081438748893, 3.292314100355105]"
316,"[9.95, 10.43, 3.76]","[[3.64, 4.64], [8.56, 9.56]]",2.37,0.5337367608659785,"[3.4253893598216614, 5.470091195817963, 1.550453989441597]"
317,"[6.71, 10.98, 4.36]","[[1.46, 2.46], [5.0, 6.0]]",3.46,0.5117709508834294,"[6.057155264896567, 8.525057973100164, 2.1678090360151865]"
318,"[7.8, 9.72, 4.03]","[[3.24, 4.24], [6.85, 7.85]]",2.63,0.5061171375770448,"[5.849072025255024, 8.83841304454625, 1.1074492936182119]"
