room_index,room_dim,mic_region,z_slice,t60,source_position
161,"[10.51, 6.79, 3.64]","[[2.09, 3.09], [2.89, 3.89]]",3.11,0.48778920722902797,"[9.224720588910158, 3.2282715835719356, 1.6975638949179797]"
162,"[11.94, 6.81, 4.33]","[[8.99, 9.99], [3.82, 4.82]]",1.91,0.5221262271154703,"[1.588134609759604, 3.2201364365686307, 1.1613574913458435]"
163,"[7.72, 11.28, 4.31]","[[4.77, 5.77], [2.47, 3.47]]",2.77,0.5293449542373858,"[6.144330582854189, 1.8837216894135236, 0.9313568449369978]"
164,"[9.67, 9.5, 4.28]","[[0.68, 1.68], [6.01, 7.01]]",3.5,0.5345944005801055,"[4.933019612011786, 5.205298673567017, 2.7221730278945566]"
165,"[11.93, 7.32, 4.37]","[[3.55, 4.55], [3.65, 4.65]]",2.15,0.5312245700417805,"[4.944051407053318, 3.578698859671172, 3.2532768499486493]"
166,"[6.93, 10.09, 3.68]","[[1.85, 2.85], [3.34, 4.34]]",1.35,0.48672277707578115,"[2.5401779566349068, 1.6524265876883721, 2.7614411828413408]"
167,"[10.24, 9.45, 3.86]","[[2.08, 3.08], [5.13, 6.13]]",0.83,0.5288029581534157,"[6.36251781222431, 6.935968193801097, 2.1023789974792937]"
168,"[11.39, 10.59, 3.16]","[[7.9, 8.9], [3.74, 4.74]]",2.31,0.5310877593692973,"[4.861628450820418, 4.360212263510382, 2.167302894356239]"
169,"[10.52, 11.02, 2.59]","[[2.75, 3.75], [5.42, 6.42]]",2.06,0.5041492455878319,"[2.166865248887456, 4.258769287361928, 1.6633790744883463]"
170,"[11.48, 8.71, 3.21]","[[5.85, 6.85], [4.46, 5.46]]",1.76,0.5116809196233675,"[1.444913352130257, 1.3892673464993446, 2.053830254740319]"
171,"[10.0, 10.72, 3.37]","[[2.71, 3.71], [7.38, 8.38]]",2.08,0.5250344184193034,"[5.244143761310102, 9.532299695780031, 2.5782743544063065]"
172,"[9.34, 8.86, 3.85]","[[3.32, 4.32], [4.46, 5.46]]",2.58,0.5108427451826677,"[1.419694646995754, 7.153166999315331, 2.4275250587836132]"
173,"[6.42, 11.53, 4.5]","[[2.53, 3.53], [3.59, 4.59]]",2.51,0.515869980776113,"[1.9518446914880627, 9.612141355842848, 2.829940895619199]"
174,"[11.55, 11.07, 3.04]","[[0.75, 1.75], [7.98, 8.98]]",1.46,0.5332968290660663,"[10.636243113019447, 5.637250798116808, 1.9364196667472486]"
175,"[9.64, 8.08, 3.57]","[[1.66, 2.66], [2.48, 3.48]]",1.17,0.49548071880529865,"[6.065001683350402, 6.836996101334687, 1.9871266704602655]"
176,"[11.19, 11.52, 3.06]","[[4.57, 5.57], [3.24, 4.24]]",0.84,0.5349610379452521,"[9.80483450075136, 10.868607111483236, 2.382805037893311]"
177,"[10.27, 10.48, 2.78]","[[0.97, 1.97], [3.33, 4.33]]",1.76,0.5037538957623962,"[9.673855099751565, 3.3134685571215634, 0.5204327135221498]"
178,"[10.98, 8.36, 3.4]","[[2.52, 3.52], [0.79, 1.79]]",1.04,0.5085147589947896,"[0.876215652040288, 5.711235432804826, 2.8697154244831817]"
179,"[9.4, 10.09, 2.68]","[[1.95, 2.95], [6.5, 7.5]]",0.95,0.4853399916050035,"[8.337315069590929, 3.9441477888179315, 1.2131741072948858]"
180,"[11.82, 7.7, 4.3]","[[6.1, 7.1], [5.34, 6.34]]",0.55,0.5340699308972993,"[9.096305217963867, 5.302214647303798, 3.434962370290209]"
181,"[7.6, 11.42, 3.67]","[[4.23, 5.23], [8.86, 9.86]]",1.33,0.5108178977151047,"[3.0598276068590535, 8.668873779765121, 1.1901508753246945]"
182,"[11.71, 11.04, 3.02]","[[0.53, 1.53], [7.59, 8.59]]",1.52,0.5337985569699004,"[3.544203826279782, 5.555222333777018, 1.2156506301850665]"
183,"[8.27, 8.73, 4.02]","[[6.38, 7.38], [4.36, 5.36]]",0.79,0.5003139096490725,"[5.923615667062096, 6.585025654376894, 1.0668277413386962]"
184,"[8.7, 10.17, 2.9]","[[1.24, 2.24], [7.19, 8.19]]",2.38,0.48640193289448297,"[3.486982921572719, 6.730072143091336, 1.3084684835887597]"
185,"[11.29, 6.28, 4.16]","[[7.55, 8.55], [2.5, 3.5]]",1.63,0.5021341982351157,"[3.1665106678740003, 0.9882655018297701, 3.255862933369385]"
186,"[7.24, 10.19, 4.4]","[[1.96, 2.96], [8.13, 9.13]]",3.7,0.5129550109393378,"[2.262614262571232, 5.342207001334511, 1.9055786839256852]"
187,"[11.82, 9.1, 2.92]","[[10.13, 11.13], [3.97, 4.97]]",1.63,0.5092308472818347,"[4.048416913364223, 2.281265438271241, 0.9563763684905068]"
188,"[10.62, 11.23, 3.55]","[[3.87, 4.87], [3.69, 4.69]]",2.9,0.5429504827761205,"[2.5668230933535625, 5.022168187609968, 2.5163805254711447]"
189,"[11.53, 8.95, 3.3]","[[6.82, 7.82], [2.07, 3.07]]",2.76,0.5183632334470096,"[10.57571405795553, 7.661604599772157, 1.2777029708855054]"
190,"[6.57, 9.9, 3.86]","[[1.36, 2.36], [5.0, 6.0]]",1.01,0.4839448458955623,"[4.068177090603607, 8.864928019382015, 2.8795982767060404]"
191,"[9.84, 10.14, 2.52]","[[3.42, 4.42], [8.41, 9.41]]",1.26,0.48411273449465275,"[6.786297716356114, 5.137385041075708, 1.2590149711093845]"
192,"[10.73, 9.9, 2.52]","[[8.64, 9.64], [1.26, 2.26]]",1.57,0.4911852189097117,"[0.8795957249378271, 3.6414557444631064, 0.7369776580039951]"
193,"[10.91, 10.03, 2.54]","[[7.61, 8.61], [7.88, 8.88]]",1.66,0.49542944405946154,"[3.476945962925591, 1.6374115456261122, 0.8723106237067804]"
194,"[6.34, 9.32, 4.26]","[[1.13, 2.13], [7.31, 8.31]]",2.22,0.4842378400279925,"[3.6510977420864807, 5.686956571863633, 0.5493229156610336]"
195,"[10.06, 9.82, 3.59]","[[4.9, 5.9], [7.88, 8.88]]",2.85,0.5229490184421461,"[8.680743630083017, 1.9582922714663458, 0.6940822993092289]"
196,"[9.87, 9.19, 3.08]","[[1.31, 2.31], [1.59, 2.59]]",1.35,0.49600767894461006,"[6.63414659862866, 8.655992677785527, 2.261420538798]"
197,"[11.46, 10.2, 4.13]","[[8.3, 9.3], [1.18, 2.18]]",2.8,0.5577710586729193,"[1.850571092866184, 4.305736758398266, 2.337948511075436]"
198,"[8.82, 10.47, 3.24]","[[1.87, 2.87], [7.15, 8.15]]",1.02,0.5037496720244913,"[4.176472741089302, 4.4115688109958135, 1.5009965675271326]"
199,"[8.79, 10.3, 3.39]","[[3.52, 4.52], [3.02, 4.02]]",2.81,0.5066267074753268,"[3.2447565003184877, 3.834019919507031, 2.4132150683604494]"
200,"[10.06, 9.68, 4.39]","[[6.36, 7.36], [6.78, 7.78]]",1.98,0.5440438431503101,"[5.419775459535539, 0.6877764045677043, 3.54136501050096]"
201,"[10.74, 11.01, 3.41]","[[4.01, 5.01], [2.86, 3.86]]",2.35,0.5374419546252244,"[8.075451428408527, 6.506437111173007, 2.285516440693867]"
202,"[7.04, 8.99, 4.46]","[[3.28, 4.28], [2.67, 3.67]]",2.83,0.4971734744927455,"[5.669983270596842, 7.736253992051389, 2.0139462161505732]"
203,"[7.19, 10.49, 3.55]","[[4.62, 5.62], [6.73, 7.73]]",2.99,0.49121051022419904,"[5.946524918426031, 2.7619245687632348, 2.0048534285343087]"
204,"[6.36, 11.75, 4.27]","[[2.52, 3.52], [2.75, 3.75]]",2.56,0.5110199428931101,"[4.820374874120429, 1.4578236203209691, 2.2564716810731964]"
205,"[11.72, 7.94, 3.39]","[[4.44, 5.44], [3.06, 4.06]]",2.34,0.5097264312011851,"[3.6919338546828264, 5.678634498739519, 1.0099885933726451]"
206,"[7.02, 8.61, 4.34]","[[1.89, 2.89], [6.75, 7.75]]",2.61,0.48889579820495244,"[1.4496794324576965, 5.293993221648028, 0.6682052548553891]"
207,"[10.69, 10.57, 3.12]","[[1.5, 2.5], [5.75, 6.75]]",2.23,0.5222738944990082,"[2.950878168599531, 9.749605197909249, 1.6677069916752187]"
208,"[6.02, 11.88, 4.12]","[[0.61, 1.61], [6.67, 7.67]]",2.27,0.5020206384633947,"[1.0678285305575446, 8.632886276139972, 3.01611554268913]"
209,"[9.38, 6.98, 3.99]","[[6.03, 7.03], [2.54, 3.54]]",2.28,0.48842810073913323,"[2.235086048110701, 3.7727348514008665, 0.7408532447971599]"
210,"[8.74, 10.78, 2.74]","[[4.74, 5.74], [5.75, 6.75]]",1.95,0.48708899663943284,"[2.3698492656354757, 8.209879749409414, 1.8773384806264655]"
211,"[11.79, 8.48, 3.08]","[[6.32, 7.32], [1.24, 2.24]]",2.43,0.5069996972015843,"[6.440883769205421, 6.001741155842176, 1.1515535920174091]"
212,"[6.42, 10.63, 3.95]","[[2.61, 3.61], [3.72, 4.72]]",1.44,0.4919730009368387,"[4.8659472104469526, 6.507188124158146, 3.1249425283989174]"
213,"[10.32, 9.68, 3.15]","[[6.12, 7.12], [3.73, 4.73]]",1.68,0.5094450581811886,"[8.44753731587154, 6.41243337782485, 0.8450643825113429]"
214,"[11.28, 8.43, 4.07]","[[5.68, 6.68], [6.37, 7.37]]",0.54,0.5328100817092943,"[3.0483641506726933, 2.9304162795324924, 2.3410204750763564]"
215,"[8.74, 11.04, 2.62]","[[1.02, 2.02], [3.81, 4.81]]",1.74,0.48472326731030546,"[3.798986987387361, 9.614123868913293, 1.2748632866929648]"
216,"[8.8, 7.48, 3.92]","[[4.42, 5.42], [0.89, 1.89]]",0.51,0.4870342876291227,"[4.510086186666028, 3.257231150445721, 1.4184022416728923]"
217,"[11.31, 9.29, 3.87]","[[3.26, 4.26], [6.3, 7.3]]",1.44,0.5383892138238822,"[9.270384329618278, 3.7989185660024902, 3.087591087812507]"
218,"[7.24, 11.84, 3.11]","[[1.83, 2.83], [10.16, 11.16]]",2.12,0.49072117097883017,"[1.732370537689496, 1.9973288766309765, 1.9659629334692346]"
219,"[11.5, 6.72, 4.36]","[[0.99, 1.99], [2.11, 3.11]]",3.46,0.517163936695766,"[6.617347383729873, 2.1965680797811085, 3.641492141166605]"
220,"[8.33, 7.97, 3.86]","[[1.89, 2.89], [0.58, 1.58]]",0.7,0.48625956314341023,"[5.711022837252344, 6.646773014050928, 2.6133648309389166]"
221,"[10.29, 8.71, 3.97]","[[7.09, 8.09], [5.95, 6.95]]",2.8,0.5233182494986349,"[4.320778376676707, 6.738812507894143, 0.508018185971038]"
222,"[10.1, 11.39, 4.28]","[[3.84, 4.84], [6.73, 7.73]]",1.12,0.5599951053874779,"[7.688563242073142, 3.74044916783739, 0.7003786408456287]"
223,"[7.32, 10.24, 4.22]","[[5.1, 6.1], [3.65, 4.65]]",0.87,0.5100321070515682,"[4.6045680019708355, 5.744285838072724, 0.742740310785776]"
224,"[10.83, 8.86, 3.66]","[[3.78, 4.78], [2.86, 3.86]]",2.73,0.5218412486157632,"[1.7893771142467063, 6.472558797023018, 2.849833957429069]"
225,"[11.1, 11.55, 3.61]","[[6.48, 7.48], [1.63, 2.63]]",1.51,0.5530071628793244,"[4.843452752001153, 10.505874870687588, 2.3643805015720147]"
226,"[8.58, 11.41, 2.75]","[[3.35, 4.35], [5.42, 6.42]]",1.89,0.49182746278526757,"[6.721736753629955, 1.1952915793799015, 1.6133670723891025]"
227,"[12.0, 9.85, 3.73]","[[2.69, 3.69], [2.13, 3.13]]",1.52,0.5475248401720203,"[2.1063644267442756, 1.0333422820681426, 1.557252544334609]"
228,"[7.22, 10.22, 4.1]","[[2.7, 3.7], [7.7, 8.7]]",3.17,0.5050007070228978,"[5.8328509284081225, 1.5709998769072964, 1.5802665901759088]"
229,"[10.9, 9.65, 4.07]","[[5.49, 6.49], [0.6, 1.6]]",3.52,0.5442025373325055,"[3.6683910876028616, 5.213075257794525, 3.168865303170579]"
230,"[9.26, 11.29, 2.89]","[[5.1, 6.1], [7.43, 8.43]]",1.54,0.5048527205544969,"[2.634118282213477, 1.1899088909368825, 2.07627884200342]"
231,"[11.34, 9.65, 3.81]","[[3.16, 4.16], [1.95, 2.95]]",3.04,0.541216989329838,"[3.688382767135255, 5.594021823593147, 2.25858621916195]"
232,"[9.88, 11.5, 3.11]","[[6.87, 7.87], [5.45, 6.45]]",1.3,0.5225359452317001,"[3.668202503465276, 3.705674521081742, 0.7326216453181955]"
233,"[6.59, 11.76, 3.71]","[[3.37, 4.37], [7.05, 8.05]]",2.57,0.4992533279467857,"[0.975910736983187, 3.3054792199150085, 2.5759719811076867]"
234,"[10.38, 10.92, 4.32]","[[7.74, 8.74], [0.91, 1.91]]",1.28,0.5593749720609782,"[3.1183616033486947, 1.4711459122976094, 1.9235043362861703]"
235,"[10.61, 6.5, 3.92]","[[6.03, 7.03], [0.51, 1.51]]",2.76,0.49229784996681003,"[6.754509756557457, 2.4794947794166884, 2.191471799255128]"
236,"[9.23, 10.9, 3.22]","[[1.78, 2.78], [9.06, 10.06]]",2.01,0.5127258583722153,"[2.665459625392614, 3.3934245296438665, 1.8911860132945795]"
237,"[11.57, 8.29, 3.96]","[[3.02, 4.02], [1.9, 2.9]]",0.92,0.5306915996111592,"[10.03246698515568, 4.423852873339955, 2.7043423810384404]"
238,"[11.4, 8.26, 4.16]","[[3.96, 4.96], [3.29, 4.29]]",0.88,0.5341743396137354,"[0.5436152030835747, 0.6417621917902012, 3.162218714869089]"
239,"[6.8, 9.85, 3.95]","[[4.36, 5.36], [2.98, 3.98]]",1.05,0.48986098209588014,"[0.5257546459992043, 3.109929859429634, 0.9287037498715969]"
240,"[10.13, 9.34, 4.06]","[[2.33, 3.33], [5.52, 6.52]]",2.43,0.5319654123435676,"[1.2852626503976365, 0.5125644674928524, 1.166067804549431]"
241,"[11.15, 9.27, 3.59]","[[2.79, 3.79], [0.82, 1.82]]",2.37,0.5280567530278188,"[2.1804556500629184, 2.5422788169428374, 2.7366871608082235]"
242,"[11.66, 7.86, 2.94]","[[3.47, 4.47], [4.4, 5.4]]",2.14,0.49192179098738575,"[5.110401108841267, 2.1917258968609636, 2.119044488983265]"
243,"[9.32, 8.59, 3.9]","[[2.07, 3.07], [5.56, 6.56]]",1.1,0.508563157635048,"[4.630008557571161, 6.341443458817817, 3.2183149492597396]"
244,"[8.29, 9.75, 4.35]","[[2.22, 3.22], [4.43, 5.43]]",3.66,0.5219725848328963,"[6.374893748942414, 8.453478034331889, 0.9935504158412369]"
245,"[10.8, 10.1, 4.48]","[[5.21, 6.21], [1.68, 2.68]]",2.94,0.5591460172496115,"[8.814376499091773, 7.165734187691951, 1.3771119797244813]"
246,"[10.01, 10.05, 3.05]","[[7.44, 8.44], [5.99, 6.99]]",2.07,0.5065939944314791,"[2.9980739019457934, 3.203184260164228, 1.4969831919696588]"
247,"[9.69, 10.31, 3.97]","[[5.14, 6.14], [5.76, 6.76]]",2.31,0.5355769667653232,"[4.749058556754404, 0.5994822540177687, 1.88628202454683]"
248,"[11.68, 11.88, 2.8]","[[0.65, 1.65], [4.18, 5.18]]",1.65,0.5332485018385814,"[4.767024009667006, 4.5013545639470625, 0.8773750594966004]"
249,"[10.35, 8.77, 3.1]","[[2.01, 3.01], [1.93, 2.93]]",2.54,0.49681842561824496,"[1.6100369330747815, 2.1145983661307075, 2.5178967635162532]"
250,"[9.04, 7.41, 3.88]","[[3.73, 4.73], [1.68, 2.68]]",0.7,0.4878527746527136,"[6.529181950717159, 3.196430459430215, 1.0148505837279775]"
251,"[7.18, 11.86, 4.17]","[[2.63, 3.63], [5.73, 6.73]]",3.56,0.5230897489435185,"[3.7738240211275156, 5.81519303681666, 2.816678834631018]"
252,"[11.47, 10.8, 3.21]","[[9.07, 10.07], [2.8, 3.8]]",1.33,0.5358679735062033,"[7.737136626632602, 6.392106420204081, 2.321611021750053]"
253,"[10.68, 11.3, 3.73]","[[0.58, 1.58], [7.06, 8.06]]",3.1,0.5498732172760077,"[0.9065894523358331, 1.9237089090434143, 0.7871064360012321]"
254,"[11.97, 7.89, 4.03]","[[3.15, 4.15], [1.53, 2.53]]",0.81,0.5309238119368045,"[11.02848334019114, 6.76786959316197, 2.1213829413610976]"
255,"[10.4, 10.02, 4.28]","[[7.99, 8.99], [6.46, 7.46]]",1.96,0.5488296557592266,"[6.792000469259855, 6.61682849360518, 1.8240960834752198]"
256,"[10.97, 7.4, 4.05]","[[5.58, 6.58], [0.75, 1.75]]",2.31,0.5143922763352925,"[9.736971025605154, 6.587780849948503, 1.5614784224438447]"
257,"[8.92, 7.67, 3.67]","[[4.42, 5.42], [3.21, 4.21]]",1.15,0.4839548334700703,"[2.647746237236431, 5.943394413161205, 2.798728139337681]"
258,"[10.7, 11.38, 4.0]","[[1.5, 2.5], [5.12, 6.12]]",1.36,0.5587723680787784,"[2.5395319674807477, 2.3041084644912218, 0.876166828886338]"
259,"[9.0, 10.41, 3.83]","[[4.52, 5.52], [3.16, 4.16]]",1.89,0.5242719233588058,"[5.794831154340795, 6.139871351153205, 2.280153506695849]"
260,"[8.08, 9.85, 3.55]","[[2.53, 3.53], [5.58, 6.58]]",2.25,0.4972797455250959,"[1.9558284332907276, 2.3515751957882864, 2.7590279033053706]"
261,"[10.96, 8.67, 4.48]","[[5.22, 6.22], [0.57, 1.57]]",1.42,0.5435679930619033,"[0.5944663892854786, 6.409393622332627, 1.0066507215285387]"
262,"[8.72, 10.66, 3.67]","[[6.01, 7.01], [4.99, 5.99]]",2.31,0.5185643360075546,"[6.809827039894361, 1.1070508102003291, 1.3912401184192424]"
263,"[11.16, 8.53, 3.69]","[[7.23, 8.23], [2.52, 3.52]]",2.21,0.5218662939013173,"[5.376570286022541, 7.029014306517634, 0.8426930771101515]"
264,"[11.8, 9.72, 3.67]","[[2.33, 3.33], [2.54, 3.54]]",2.11,0.5422957274859672,"[4.156935188522911, 3.8901099185808454, 1.4798253776869221]"
265,"[11.08, 6.24, 4.04]","[[5.04, 6.04], [2.62, 3.62]]",3.49,0.4959874859482144,"[0.5762744845966077, 3.3934877077768317, 1.3888461963065817]"
266,"[10.13, 7.59, 3.74]","[[7.35, 8.35], [5.12, 6.12]]",1.48,0.4992679340986226,"[5.385513748444669, 5.703041943001038, 2.3027794920069367]"
267,"[8.89, 10.54, 3.12]","[[2.58, 3.58], [8.46, 9.46]]",1.91,0.5011332111249479,"[7.674253459324765, 2.6082206991083536, 2.2827264013612387]"
268,"[9.57, 10.8, 3.66]","[[1.81, 2.81], [6.37, 7.37]]",1.12,0.530232362451133,"[7.559781236592908, 9.66599678583079, 1.9541602531103877]"
269,"[9.16, 7.15, 3.83]","[[2.73, 3.73], [4.0, 5.0]]",2.65,0.48384407525376405,"[7.642565660506164, 5.579625488205572, 1.0170124473903102]"
270,"[8.39, 11.48, 3.48]","[[5.18, 6.18], [4.93, 5.93]]",1.86,0.5165736041376814,"[1.4422868911531552, 9.18520154093295, 2.8244180738656426]"
271,"[11.51, 8.2, 3.2]","[[5.82, 6.82], [5.07, 6.07]]",1.64,0.5048101801266878,"[4.648607130958624, 3.9915314997110567, 0.8322743077341734]"
272,"[10.96, 8.77, 4.34]","[[3.33, 4.33], [5.02, 6.02]]",2.26,0.5412779680269943,"[2.351686621047652, 7.452424056116518, 0.7846537490281802]"
273,"[10.02, 9.92, 2.99]","[[4.5, 5.5], [7.06, 8.06]]",1.87,0.5029931513225572,"[7.787159747389863, 5.782894448933795, 1.5082310284944536]"
274,"[10.59, 10.42, 3.57]","[[7.45, 8.45], [0.85, 1.85]]",0.63,0.5348122927476278,"[8.399097033661125, 7.155751310720874, 2.8719677897975853]"
275,"[8.38, 10.51, 4.32]","[[2.53, 3.53], [3.93, 4.93]]",1.35,0.5308859251830921,"[0.822372736136962, 3.0164861880606795, 1.9008997055383636]"
276,"[11.93, 7.23, 3.81]","[[1.16, 2.16], [4.69, 5.69]]",1.16,0.5143429663265279,"[8.289674599495235, 4.705563783854615, 1.0163639170423036]"
277,"[9.63, 10.88, 2.54]","[[5.64, 6.64], [3.63, 4.63]]",0.99,0.4905231137677247,"[1.7464489353436408, 7.9940751964108125, 0.8769679845400553]"
278,"[9.41, 11.23, 4.12]","[[2.68, 3.68], [8.78, 9.78]]",3.12,0.5461053148876809,"[3.5805430603130914, 10.270285454344164, 0.9178755961424827]"
279,"[8.59, 8.92, 4.35]","[[2.41, 3.41], [5.14, 6.14]]",1.95,0.5159402915421207,"[6.004038458280827, 1.9443723909126784, 1.5719689746865146]"
280,"[11.19, 8.16, 4.39]","[[3.91, 4.91], [1.67, 2.67]]",1.8,0.5367760390363264,"[9.253546876283123, 3.4561941922147845, 1.7918476167939732]"
281,"[11.43, 9.25, 2.75]","[[6.37, 7.37], [6.82, 7.82]]",1.32,0.50051537081079,"[6.018944133366027, 8.061423005054902, 0.5606040449921985]"
282,"[9.76, 8.71, 3.1]","[[3.28, 4.28], [2.68, 3.68]]",1.76,0.4894157132922432,"[1.5705270156049518, 5.568027616980112, 0.9138163173975078]"
283,"[8.28, 8.89, 3.75]","[[2.21, 3.21], [6.82, 7.82]]",1.43,0.4946504750255313,"[1.8051330318801508, 4.936252869338207, 3.207729942302475]"
284,"[10.92, 11.59, 2.56]","[[7.7, 8.7], [0.84, 1.84]]",1.52,0.5127419703074827,"[3.345961356264081, 2.5829598510188, 0.8528692476524018]"
285,"[6.63, 10.19, 4.35]","[[0.51, 1.51], [3.38, 4.38]]",2.19,0.5017260120351176,"[4.12998799977021, 9.596543759470721, 3.215502485586784]"
286,"[11.22, 8.42, 3.21]","[[5.76, 6.76], [1.61, 2.61]]",0.78,0.5052705950144127,"[0.9787657463712931, 6.281314205054505, 1.6715460925938803]"
287,"[11.49, 7.81, 3.5]","[[1.28, 2.28], [0.58, 1.58]]",0.79,0.5092301677981239,"[8.31394120564083, 6.3722138684027385, 2.5422179759915324]"
288,"[11.98, 10.47, 3.97]","[[4.94, 5.94], [8.47, 9.47]]",2.2,0.561270441688765,"[9.033723495694591, 3.879925790913916, 1.6964239955538953]"
289,"[9.38, 11.6, 2.9]","[[3.66, 4.66], [6.13, 7.13]]",1.03,0.5097552946312841,"[5.301632824549196, 4.657594921567845, 0.9009143370136558]"
290,"[10.82, 6.19, 4.5]","[[5.46, 6.46], [1.59, 2.59]]",1.08,0.5045739101271632,"[6.238186674639272, 4.752285849920994, 2.093671879069577]"
291,"[9.03, 9.88, 3.08]","[[2.39, 3.39], [3.89, 4.89]]",1.96,0.49413880696441037,"[4.170938568777137, 7.096054769386544, 0.7554610253897269]"
292,"[10.22, 11.12, 3.36]","[[7.47, 8.47], [0.55, 1.55]]",0.71,0.5312926897129899,"[1.025014957224779, 9.20775958397124, 0.6687952647078547]"
293,"[10.22, 7.7, 3.24]","[[0.57, 1.57], [1.69, 2.69]]",1.29,0.4856865241062249,"[4.119951210283622, 2.131152560813045, 1.0996620935295411]"
294,"[11.56, 10.89, 3.96]","[[3.52, 4.52], [7.69, 8.69]]",0.95,0.5613970339391073,"[6.680803995259794, 9.475423013891316, 2.005645040876721]"
295,"[9.19, 9.19, 4.38]","[[6.76, 7.76], [2.18, 3.18]]",2.68,0.5277073346518437,"[7.677181063581479, 2.97754043771688, 0.7988203697347995]"
296,"[10.58, 9.23, 2.9]","[[7.11, 8.11], [2.53, 3.53]]",1.74,0.4975421953222491,"[1.4023114882624181, 2.300412003698344, 1.834405264686225]"
297,"[11.79, 11.01, 3.48]","[[7.92, 8.92], [7.58, 8.58]]",2.55,0.5502688956834897,"[10.45303788813697, 5.708685699041055, 2.6037250745607414]"
298,"[10.8, 8.72, 3.97]","[[8.9, 9.9], [1.16, 2.16]]",2.86,0.5289099942674844,"[8.060256780862442, 5.042043494932471, 3.2420946645150064]"
299,"[10.76, 9.96, 2.84]","[[6.0, 7.0], [7.88, 8.88]]",2.01,0.5056813869482878,"[9.608622677644266, 9.094727130428435, 1.54163504031216]"
300,"[6.97, 10.41, 3.54]","[[5.41, 6.41], [4.71, 5.71]]",1.52,0.48651856010492667,"[5.665789254075102, 5.484146363391179, 0.9934775294598714]"
301,"[10.68, 7.04, 3.94]","[[4.62, 5.62], [4.74, 5.74]]",1.6,0.5026264347516582,"[5.141315464058964, 1.3630477656269635, 0.640286308935544]"
302,"[10.59, 11.99, 3.67]","[[5.31, 6.31], [7.07, 8.07]]",1.9,0.55377911393919,"[5.428546715172249, 0.9447849456110878, 1.8497957712976707]"
303,"[7.94, 8.32, 3.97]","[[0.75, 1.75], [4.04, 5.04]]",3.29,0.4888709272250431,"[5.305311093039781, 7.6894159852675585, 2.4193590076310074]"
304,"[10.02, 11.49, 2.96]","[[3.16, 4.16], [4.81, 5.81]]",2.43,0.5184446599323971,"[8.94264669787946, 8.58585529890591, 0.8130376767821674]"
305,"[10.08, 6.9, 4.09]","[[8.28, 9.28], [2.25, 3.25]]",1.13,0.49804856202206704,"[6.492780699193361, 5.521216663064212, 3.5177013717385615]"
306,"[11.65, 6.45, 4.34]","[[1.6, 2.6], [3.98, 4.98]]",2.95,0.5134775960725523,"[5.381802744778035, 4.519703034643728, 1.724977935560742]"
307,"[9.2, 11.66, 4.46]","[[5.94, 6.94], [9.86, 10.86]]",2.44,0.55675352148498,"[6.927915399141758, 6.92175818815223, 3.091381551821249]"
308,"[11.44, 9.33, 3.63]","[[2.29, 3.29], [6.53, 7.53]]",1.39,0.5329357162423006,"[0.8142326166942933, 6.657220977034842, 2.4865684624213142]"
309,"[11.21, 11.71, 2.81]","[[1.74, 2.74], [6.73, 7.73]]",2.18,0.5273858951688283,"[5.2431197783101595, 6.8220678060879685, 1.9131907103316044]"
310,"[10.32, 10.25, 3.2]","[[5.97, 6.97], [5.33, 6.33]]",0.72,0.5176839206607466,"[6.838801456767488, 6.687750771114216, 1.1141622136364813]"
311,"[7.43, 10.42, 3.31]","[[1.85, 2.85], [8.0, 9.0]]",0.92,0.486257976889948,"[1.2235491524365127, 7.686687345722578, 1.8511455056877701]"
312,"[7.06, 9.56, 4.28]","[[3.04, 4.04], [2.11, 3.11]]",0.79,0.49978365420867976,"[0.7543217983748336, 7.533397241379605, 3.5718057116874062]"
313,"[9.42, 6.83, 3.89]","[[7.8, 8.8], [5.31, 6.31]]",2.47,0.4835895140280305,"[3.1690236153510725, 1.3625129105226146, 1.632187394985746]"
314,"[8.89, 11.85, 3.63]","[[7.29, 8.29], [1.16, 2.16]]",1.75,0.5314569514516367,"[6.924578895205815, 10.588888813876984, 1.0677096513443236]"
315,"[9.84, 7.51, 4.11]","[[8.06, 9.06], [4.97, 5.97]]",1.26,0.5054439829010106,"[4.325584340165885, 1.8738907793760624, 3.0266725475079004]"
316,"[9.37, 9.9, 4.46]","[[1.76, 2.76], [1.84, 2.84]]",3.91,0.5403445074913422,"[3.586417237761012, 1.074467195666643, 3.7276423477385525]"
317,"[10.58, 11.29, 3.27]","[[8.42, 9.42], [6.54, 7.54]]",2.7,0.5338491141939494,"[3.0743003548285714, 3.7491181555215594, 1.739049824574556]"
318,"[8.49, 10.47, 4.19]","[[2.6, 3.6], [1.18, 2.18]]",2.42,0.5284777826711635,"[3.0123348777943098, 6.131271603686502, 2.046508305309172]"
